date, DAXPoints
19-Aug-1996, 2567.6
20-Aug-1996, 2557.48
21-Aug-1996, 2559.41
22-Aug-1996, 2537.81
23-Aug-1996, 2566.78
26-Aug-1996, 2551.45
27-Aug-1996, 2553.13
28-Aug-1996, 2573.98
29-Aug-1996, 2559.68
30-Aug-1996, 2539.97
02-Sep-1996, 2534.97
03-Sep-1996, 2536.92
04-Sep-1996, 2534.33
05-Sep-1996, 2529.21
06-Sep-1996, 2527.79
09-Sep-1996, 2545.88
10-Sep-1996, 2559.79
11-Sep-1996, 2576.85
12-Sep-1996, 2568.25
13-Sep-1996, 2591.56
16-Sep-1996, 2622.92
17-Sep-1996, 2639.07
18-Sep-1996, 2626.54
19-Sep-1996, 2623.44
20-Sep-1996, 2628.55
23-Sep-1996, 2641.02
24-Sep-1996, 2628.74
25-Sep-1996, 2642.29
26-Sep-1996, 2667.1
27-Sep-1996, 2661.9
30-Sep-1996, 2657.37
01-Oct-1996, 2646.98
02-Oct-1996, 2660.53
04-Oct-1996, 2688.78
07-Oct-1996, 2703.18
08-Oct-1996, 2705.13
09-Oct-1996, 2703.29
10-Oct-1996, 2690.98
11-Oct-1996, 2681.84
14-Oct-1996, 2688.18
15-Oct-1996, 2711.17
16-Oct-1996, 2723.58
17-Oct-1996, 2711.18
18-Oct-1996, 2725.02
21-Oct-1996, 2731.94
22-Oct-1996, 2723.35
23-Oct-1996, 2696.62
24-Oct-1996, 2689.04
25-Oct-1996, 2674.42
28-Oct-1996, 2693.06
29-Oct-1996, 2690.58
30-Oct-1996, 2678.98
31-Oct-1996, 2668.34
01-Nov-1996, 2679.47
04-Nov-1996, 2671.59
05-Nov-1996, 2682.58
06-Nov-1996, 2730.17
07-Nov-1996, 2737.25
08-Nov-1996, 2736.98
11-Nov-1996, 2737.11
12-Nov-1996, 2733.08
13-Nov-1996, 2769.06
14-Nov-1996, 2783.76
15-Nov-1996, 2791.32
18-Nov-1996, 2797.2
19-Nov-1996, 2774.38
20-Nov-1996, 2788.98
21-Nov-1996, 2768.49
22-Nov-1996, 2753.23
25-Nov-1996, 2778.88
26-Nov-1996, 2811.6
27-Nov-1996, 2799.9
28-Nov-1996, 2801.43
29-Nov-1996, 2839.01
02-Dec-1996, 2849.43
03-Dec-1996, 2871.72
04-Dec-1996, 2881.48
05-Dec-1996, 2884.43
06-Dec-1996, 2846.75
09-Dec-1996, 2851.72
10-Dec-1996, 2884.75
11-Dec-1996, 2874.52
12-Dec-1996, 2845.87
13-Dec-1996, 2823.26
16-Dec-1996, 2829.04
17-Dec-1996, 2821.32
18-Dec-1996, 2825.51
19-Dec-1996, 2816.61
20-Dec-1996, 2847.85
23-Dec-1996, 2842.09
27-Dec-1996, 2857.4
30-Dec-1996, 2866.47
02-Jan-1997, 2836.82
03-Jan-1997, 2836.62
06-Jan-1997, 2884.06
07-Jan-1997, 2883.13
08-Jan-1997, 2888.73
09-Jan-1997, 2910.62
10-Jan-1997, 2947.99
13-Jan-1997, 2938.84
14-Jan-1997, 2953.7
15-Jan-1997, 2994.02
16-Jan-1997, 2979.63
17-Jan-1997, 3003.29
20-Jan-1997, 3024.79
21-Jan-1997, 3016.89
22-Jan-1997, 3023
23-Jan-1997, 3019.16
24-Jan-1997, 3016.16
27-Jan-1997, 2984.52
28-Jan-1997, 2988.56
29-Jan-1997, 3005.48
30-Jan-1997, 3010.38
31-Jan-1997, 3042.24
03-Feb-1997, 3042.9
04-Feb-1997, 3081.64
05-Feb-1997, 3080.53
06-Feb-1997, 3108.25
07-Feb-1997, 3131.34
10-Feb-1997, 3163
11-Feb-1997, 3192.71
12-Feb-1997, 3210.96
13-Feb-1997, 3224.15
14-Feb-1997, 3264.94
17-Feb-1997, 3234.84
18-Feb-1997, 3264.24
19-Feb-1997, 3239.77
20-Feb-1997, 3206.89
21-Feb-1997, 3178.93
24-Feb-1997, 3189.4
25-Feb-1997, 3199.04
26-Feb-1997, 3237.9
27-Feb-1997, 3255.21
28-Feb-1997, 3265.75
03-Mar-1997, 3262.77
04-Mar-1997, 3285.27
05-Mar-1997, 3342.51
06-Mar-1997, 3403.08
07-Mar-1997, 3394.85
10-Mar-1997, 3426.8
11-Mar-1997, 3448.25
12-Mar-1997, 3428.61
13-Mar-1997, 3349.7
14-Mar-1997, 3351.46
17-Mar-1997, 3400.29
18-Mar-1997, 3344.6
19-Mar-1997, 3299.88
20-Mar-1997, 3311.43
21-Mar-1997, 3279.93
24-Mar-1997, 3309.17
25-Mar-1997, 3309.42
26-Mar-1997, 3359.49
27-Mar-1997, 3448.77
01-Apr-1997, 3329.15
02-Apr-1997, 3307.03
03-Apr-1997, 3218.69
04-Apr-1997, 3228.66
07-Apr-1997, 3266.34
08-Apr-1997, 3361.48
09-Apr-1997, 3349.01
10-Apr-1997, 3353.13
11-Apr-1997, 3365.2
14-Apr-1997, 3281.74
15-Apr-1997, 3330.38
16-Apr-1997, 3389.76
17-Apr-1997, 3344.2
18-Apr-1997, 3356.72
21-Apr-1997, 3317.25
22-Apr-1997, 3327.71
23-Apr-1997, 3389.74
24-Apr-1997, 3378.68
25-Apr-1997, 3381.96
28-Apr-1997, 3374.71
29-Apr-1997, 3382.88
30-Apr-1997, 3448.58
02-May-1997, 3453.34
05-May-1997, 3510.69
06-May-1997, 3592.1
07-May-1997, 3555.86
09-May-1997, 3532.89
12-May-1997, 3554.86
13-May-1997, 3610.85
14-May-1997, 3570.45
15-May-1997, 3574.57
16-May-1997, 3584.81
20-May-1997, 3558.23
21-May-1997, 3541.9
22-May-1997, 3601.07
23-May-1997, 3595.84
26-May-1997, 3622.84
27-May-1997, 3680.35
28-May-1997, 3680.67
29-May-1997, 3635.38
30-May-1997, 3617.97
02-Jun-1997, 3551.01
03-Jun-1997, 3602.95
04-Jun-1997, 3659.46
05-Jun-1997, 3650.56
06-Jun-1997, 3690.12
09-Jun-1997, 3717.1
10-Jun-1997, 3678.24
11-Jun-1997, 3675.68
12-Jun-1997, 3694.4
13-Jun-1997, 3754.29
16-Jun-1997, 3766.76
17-Jun-1997, 3754.5
18-Jun-1997, 3721.29
19-Jun-1997, 3739.86
20-Jun-1997, 3785.4
23-Jun-1997, 3773.24
24-Jun-1997, 3712.93
25-Jun-1997, 3782.58
26-Jun-1997, 3799.77
27-Jun-1997, 3826.37
30-Jun-1997, 3815.27
01-Jul-1997, 3782.71
02-Jul-1997, 3840.32
03-Jul-1997, 3882.48
04-Jul-1997, 3965.37
07-Jul-1997, 3956.31
08-Jul-1997, 3986.65
09-Jul-1997, 4050.37
10-Jul-1997, 4029.43
11-Jul-1997, 4018.21
14-Jul-1997, 4093.7
15-Jul-1997, 4127.55
16-Jul-1997, 4164.61
17-Jul-1997, 4250.26
18-Jul-1997, 4207.16
21-Jul-1997, 4183.76
22-Jul-1997, 4167.13
23-Jul-1997, 4359.05
24-Jul-1997, 4382.6
25-Jul-1997, 4365.03
28-Jul-1997, 4407.5
29-Jul-1997, 4395.55
30-Jul-1997, 4399.99
31-Jul-1997, 4463.92
01-Aug-1997, 4422.17
04-Aug-1997, 4354
05-Aug-1997, 4330.21
06-Aug-1997, 4318.64
07-Aug-1997, 4383.1
08-Aug-1997, 4378.51
11-Aug-1997, 4269.36
12-Aug-1997, 4351.83
13-Aug-1997, 4316.93
14-Aug-1997, 4269.67
15-Aug-1997, 4204.93
18-Aug-1997, 4017.4
19-Aug-1997, 4134.47
20-Aug-1997, 4242.17
21-Aug-1997, 4277.74
22-Aug-1997, 4155.4
25-Aug-1997, 4126.97
26-Aug-1997, 4050.61
27-Aug-1997, 3952.17
28-Aug-1997, 4019.55
29-Aug-1997, 3897.6
01-Sep-1997, 3942.51
02-Sep-1997, 4018.53
03-Sep-1997, 4166.61
04-Sep-1997, 4048.74
05-Sep-1997, 4098.98
08-Sep-1997, 4071.27
09-Sep-1997, 4120.04
10-Sep-1997, 4101.75
11-Sep-1997, 3969.23
12-Sep-1997, 3918.59
15-Sep-1997, 3848.63
16-Sep-1997, 3873.76
17-Sep-1997, 4026.93
18-Sep-1997, 3974.39
19-Sep-1997, 4012.3
22-Sep-1997, 4011.24
23-Sep-1997, 4107.68
24-Sep-1997, 4090.17
25-Sep-1997, 4130.7
26-Sep-1997, 4082.54
29-Sep-1997, 4126.62
30-Sep-1997, 4146.53
01-Oct-1997, 4154.63
02-Oct-1997, 4271.71
06-Oct-1997, 4281.9
07-Oct-1997, 4332.02
08-Oct-1997, 4343.27
09-Oct-1997, 4241.31
10-Oct-1997, 4188.66
13-Oct-1997, 4177.33
14-Oct-1997, 4247.51
15-Oct-1997, 4182.33
16-Oct-1997, 4168.23
17-Oct-1997, 4098.22
20-Oct-1997, 4046.37
21-Oct-1997, 4088.82
22-Oct-1997, 4203.46
23-Oct-1997, 4102.24
24-Oct-1997, 4042.07
27-Oct-1997, 3935.73
28-Oct-1997, 3669.45
29-Oct-1997, 3797.58
30-Oct-1997, 3732.87
31-Oct-1997, 3771.51
03-Nov-1997, 3802.73
04-Nov-1997, 3869.08
05-Nov-1997, 3806.82
06-Nov-1997, 3833.93
07-Nov-1997, 3775.83
10-Nov-1997, 3723.25
11-Nov-1997, 3727.86
12-Nov-1997, 3700.66
13-Nov-1997, 3699.44
14-Nov-1997, 3724.6
17-Nov-1997, 3739.71
18-Nov-1997, 3826.15
19-Nov-1997, 3801.04
20-Nov-1997, 3891.18
21-Nov-1997, 3960.91
24-Nov-1997, 3918.98
25-Nov-1997, 3818.2
26-Nov-1997, 3880.22
27-Nov-1997, 3953.39
28-Nov-1997, 3966.02
01-Dec-1997, 4000.04
02-Dec-1997, 4140.28
03-Dec-1997, 4087.79
04-Dec-1997, 4089.35
05-Dec-1997, 4153.75
08-Dec-1997, 4217.27
09-Dec-1997, 4212.94
10-Dec-1997, 4174.07
11-Dec-1997, 4064.26
12-Dec-1997, 4051.54
15-Dec-1997, 4072.85
16-Dec-1997, 4063.3
17-Dec-1997, 4156.24
18-Dec-1997, 4140.84
19-Dec-1997, 4115.19
22-Dec-1997, 4074.51
23-Dec-1997, 4141.56
29-Dec-1997, 4142.71
30-Dec-1997, 4283.57
02-Jan-1998, 4270.69
05-Jan-1998, 4358.03
06-Jan-1998, 4427.3
07-Jan-1998, 4356.87
08-Jan-1998, 4359.35
09-Jan-1998, 4270.92
12-Jan-1998, 4145.14
13-Jan-1998, 4179.13
14-Jan-1998, 4198.17
15-Jan-1998, 4132.64
16-Jan-1998, 4170
19-Jan-1998, 4247.09
20-Jan-1998, 4291.31
21-Jan-1998, 4328.8
22-Jan-1998, 4208.29
23-Jan-1998, 4236.65
26-Jan-1998, 4172.13
27-Jan-1998, 4267.34
28-Jan-1998, 4325.08
29-Jan-1998, 4410.26
30-Jan-1998, 4455.53
02-Feb-1998, 4481.02
03-Feb-1998, 4533.82
04-Feb-1998, 4545.18
05-Feb-1998, 4508.45
06-Feb-1998, 4513.87
09-Feb-1998, 4569.5
10-Feb-1998, 4515.31
11-Feb-1998, 4578.42
12-Feb-1998, 4561.95
13-Feb-1998, 4523.75
16-Feb-1998, 4520.6
17-Feb-1998, 4551.95
18-Feb-1998, 4623.46
19-Feb-1998, 4628.94
20-Feb-1998, 4580.36
23-Feb-1998, 4609.34
24-Feb-1998, 4601.82
25-Feb-1998, 4601.76
26-Feb-1998, 4726.67
27-Feb-1998, 4727.73
02-Mar-1998, 4696.48
03-Mar-1998, 4779.86
04-Mar-1998, 4781.57
05-Mar-1998, 4659.79
06-Mar-1998, 4697.02
09-Mar-1998, 4757.7
10-Mar-1998, 4830.17
11-Mar-1998, 4898.16
12-Mar-1998, 4845.03
13-Mar-1998, 4861.8
16-Mar-1998, 4852.87
17-Mar-1998, 4929.06
18-Mar-1998, 4958.96
19-Mar-1998, 4920.32
20-Mar-1998, 4969.83
23-Mar-1998, 5060.34
24-Mar-1998, 4991.55
25-Mar-1998, 5096.61
26-Mar-1998, 5105.31
27-Mar-1998, 5020.19
30-Mar-1998, 5059.29
31-Mar-1998, 5092.36
01-Apr-1998, 5084.12
02-Apr-1998, 5153.95
03-Apr-1998, 5210.22
06-Apr-1998, 5246.43
07-Apr-1998, 5353.64
08-Apr-1998, 5316.57
09-Apr-1998, 5234.77
14-Apr-1998, 5350.16
15-Apr-1998, 5390.02
16-Apr-1998, 5381.5
17-Apr-1998, 5276.05
20-Apr-1998, 5372.84
21-Apr-1998, 5419.87
22-Apr-1998, 5386.82
23-Apr-1998, 5333.24
24-Apr-1998, 5249.54
27-Apr-1998, 5121.14
28-Apr-1998, 5027.92
29-Apr-1998, 5129.21
30-Apr-1998, 5102.09
04-May-1998, 5264.25
05-May-1998, 5337.5
06-May-1998, 5230.94
07-May-1998, 5277.55
08-May-1998, 5184.82
11-May-1998, 5310.53
12-May-1998, 5296.12
13-May-1998, 5340.1
14-May-1998, 5400.29
15-May-1998, 5385.91
18-May-1998, 5384.03
19-May-1998, 5374.07
20-May-1998, 5447.24
22-May-1998, 5520.34
25-May-1998, 5548.33
26-May-1998, 5614.43
27-May-1998, 5580.79
28-May-1998, 5532.3
29-May-1998, 5543.74
02-Jun-1998, 5542.55
03-Jun-1998, 5575.97
04-Jun-1998, 5628.54
05-Jun-1998, 5648.73
08-Jun-1998, 5761.96
09-Jun-1998, 5789.13
10-Jun-1998, 5758.02
12-Jun-1998, 5741.09
15-Jun-1998, 5635.39
16-Jun-1998, 5535.96
17-Jun-1998, 5662.38
18-Jun-1998, 5777.7
19-Jun-1998, 5718.98
22-Jun-1998, 5652.56
23-Jun-1998, 5664.55
24-Jun-1998, 5769.56
25-Jun-1998, 5822.71
26-Jun-1998, 5873.49
29-Jun-1998, 5888.62
30-Jun-1998, 5953.53
01-Jul-1998, 5866.81
02-Jul-1998, 5939.62
03-Jul-1998, 5914.55
06-Jul-1998, 5985.39
07-Jul-1998, 5963.51
08-Jul-1998, 5973.29
09-Jul-1998, 6051.36
10-Jul-1998, 5962.06
13-Jul-1998, 6014.43
14-Jul-1998, 6026.08
15-Jul-1998, 6143.42
16-Jul-1998, 6107.73
17-Jul-1998, 6131.46
20-Jul-1998, 6155.21
21-Jul-1998, 6195.18
22-Jul-1998, 6151.73
23-Jul-1998, 6109.66
24-Jul-1998, 5990.48
27-Jul-1998, 6048.71
28-Jul-1998, 5948.87
29-Jul-1998, 5862.07
30-Jul-1998, 5850.38
31-Jul-1998, 5929.79
03-Aug-1998, 5805.07
04-Aug-1998, 5747.02
05-Aug-1998, 5620.7
06-Aug-1998, 5653.35
07-Aug-1998, 5563.92
10-Aug-1998, 5600.27
11-Aug-1998, 5471.11
12-Aug-1998, 5347.72
13-Aug-1998, 5355.69
14-Aug-1998, 5361.87
17-Aug-1998, 5404.64
18-Aug-1998, 5500.74
19-Aug-1998, 5637.82
20-Aug-1998, 5619.15
21-Aug-1998, 5459.12
24-Aug-1998, 5218.29
25-Aug-1998, 5293.7
26-Aug-1998, 5386.33
27-Aug-1998, 5203.42
28-Aug-1998, 4912.31
31-Aug-1998, 4950.77
01-Sep-1998, 4723.14
02-Sep-1998, 4937.14
03-Sep-1998, 4916.39
04-Sep-1998, 4782.03
07-Sep-1998, 4952.04
08-Sep-1998, 4983.29
09-Sep-1998, 5140.91
10-Sep-1998, 4919.4
11-Sep-1998, 4683.89
14-Sep-1998, 4851.82
15-Sep-1998, 4928.42
16-Sep-1998, 4881.45
17-Sep-1998, 4840.78
18-Sep-1998, 4716.74
21-Sep-1998, 4563.26
22-Sep-1998, 4572.8
23-Sep-1998, 4553.87
24-Sep-1998, 4799.39
25-Sep-1998, 4561.16
28-Sep-1998, 4579.33
29-Sep-1998, 4664.7
30-Sep-1998, 4546.22
01-Oct-1998, 4370.66
02-Oct-1998, 4137.71
05-Oct-1998, 4013.05
06-Oct-1998, 3966.31
07-Oct-1998, 4234.92
08-Oct-1998, 4004.95
09-Oct-1998, 3981.78
12-Oct-1998, 4075.85
13-Oct-1998, 4219.16
14-Oct-1998, 4219.13
15-Oct-1998, 4364.54
16-Oct-1998, 4504.89
19-Oct-1998, 4499.46
20-Oct-1998, 4489.7
21-Oct-1998, 4616.87
22-Oct-1998, 4559.79
23-Oct-1998, 4459.54
26-Oct-1998, 4459.55
27-Oct-1998, 4629.8
28-Oct-1998, 4653.31
29-Oct-1998, 4556.96
30-Oct-1998, 4602.89
02-Nov-1998, 4717.52
03-Nov-1998, 4793.05
04-Nov-1998, 4725.49
05-Nov-1998, 4866.79
06-Nov-1998, 4834.57
09-Nov-1998, 4854.81
10-Nov-1998, 4746.59
11-Nov-1998, 4698.29
12-Nov-1998, 4683.78
13-Nov-1998, 4653.16
16-Nov-1998, 4687.69
17-Nov-1998, 4787.75
18-Nov-1998, 4740.26
19-Nov-1998, 4716.99
20-Nov-1998, 4832.37
23-Nov-1998, 4964.61
24-Nov-1998, 5058.59
25-Nov-1998, 4941.23
26-Nov-1998, 4972.06
27-Nov-1998, 5064.49
30-Nov-1998, 5135
01-Dec-1998, 4997.01
02-Dec-1998, 4871.18
03-Dec-1998, 4681.5
04-Dec-1998, 4757.78
07-Dec-1998, 4830.64
08-Dec-1998, 4718.87
09-Dec-1998, 4692.12
10-Dec-1998, 4680.63
11-Dec-1998, 4573.22
14-Dec-1998, 4499.16
15-Dec-1998, 4536.57
16-Dec-1998, 4606.23
17-Dec-1998, 4688.26
18-Dec-1998, 4741.96
21-Dec-1998, 4681.08
22-Dec-1998, 4820.29
23-Dec-1998, 4873.34
28-Dec-1998, 4991.37
29-Dec-1998, 5038.06
30-Dec-1998, 5054.86
04-Jan-1999, 4978.38
05-Jan-1999, 5171.77
06-Jan-1999, 5337.9
07-Jan-1999, 5482.62
08-Jan-1999, 5357.08
11-Jan-1999, 5404.45
12-Jan-1999, 5278.14
13-Jan-1999, 5146.2
14-Jan-1999, 5062.3
15-Jan-1999, 4882.23
18-Jan-1999, 5065.91
19-Jan-1999, 5098.73
20-Jan-1999, 5095.94
21-Jan-1999, 5161.96
22-Jan-1999, 5111.6
25-Jan-1999, 4979.88
26-Jan-1999, 5032.16
27-Jan-1999, 5076.7
28-Jan-1999, 5011.42
29-Jan-1999, 5113.01
01-Feb-1999, 5205.9
02-Feb-1999, 5221.2
03-Feb-1999, 5154.01
04-Feb-1999, 5136.29
05-Feb-1999, 5027.82
08-Feb-1999, 5127.46
09-Feb-1999, 5070.36
10-Feb-1999, 4840.72
11-Feb-1999, 4841.5
12-Feb-1999, 4961.82
15-Feb-1999, 4871.52
16-Feb-1999, 4931.79
17-Feb-1999, 4888.24
18-Feb-1999, 4801.59
19-Feb-1999, 4886.16
22-Feb-1999, 4870.67
23-Feb-1999, 4929.42
24-Feb-1999, 4982.06
25-Feb-1999, 5022.57
26-Feb-1999, 4930.71
01-Mar-1999, 4929.03
02-Mar-1999, 4808.15
03-Mar-1999, 4804.09
04-Mar-1999, 4677.96
05-Mar-1999, 4762.73
08-Mar-1999, 4876.61
09-Mar-1999, 4797.69
10-Mar-1999, 4798.56
11-Mar-1999, 4757.11
12-Mar-1999, 5006.81
15-Mar-1999, 5034.91
16-Mar-1999, 5064.85
17-Mar-1999, 5065.8
18-Mar-1999, 5031.32
19-Mar-1999, 5066.85
22-Mar-1999, 5080.23
23-Mar-1999, 5013.05
24-Mar-1999, 4837.59
25-Mar-1999, 4808.33
26-Mar-1999, 4889.76
29-Mar-1999, 4803.64
30-Mar-1999, 4916.85
31-Mar-1999, 4842.48
01-Apr-1999, 4843.69
06-Apr-1999, 4966.78
07-Apr-1999, 4996.67
08-Apr-1999, 5048.17
09-Apr-1999, 5097.02
12-Apr-1999, 5101.44
13-Apr-1999, 5214.95
14-Apr-1999, 5189.54
15-Apr-1999, 5158.28
16-Apr-1999, 5172.93
19-Apr-1999, 5147.72
20-Apr-1999, 5184.82
21-Apr-1999, 5102.4
22-Apr-1999, 5205.32
23-Apr-1999, 5256.54
26-Apr-1999, 5193.85
27-Apr-1999, 5307.07
28-Apr-1999, 5368.09
29-Apr-1999, 5336.86
30-Apr-1999, 5318.27
03-May-1999, 5370.39
04-May-1999, 5411.21
05-May-1999, 5337.83
06-May-1999, 5328.97
07-May-1999, 5276.2
10-May-1999, 5299.41
11-May-1999, 5250.78
12-May-1999, 5304.92
14-May-1999, 5278.93
17-May-1999, 5166.3
18-May-1999, 5124.67
19-May-1999, 5164.61
20-May-1999, 5224.55
21-May-1999, 5244.12
25-May-1999, 5216.38
26-May-1999, 5125.5
27-May-1999, 5199.99
28-May-1999, 5028.82
31-May-1999, 5114.71
01-Jun-1999, 5095.73
02-Jun-1999, 5034.83
04-Jun-1999, 5067.51
07-Jun-1999, 5138.9
08-Jun-1999, 5228.32
09-Jun-1999, 5187.93
10-Jun-1999, 5264.54
11-Jun-1999, 5209.48
14-Jun-1999, 5271.63
15-Jun-1999, 5276.64
16-Jun-1999, 5331.38
17-Jun-1999, 5405.61
18-Jun-1999, 5416.42
21-Jun-1999, 5366.28
22-Jun-1999, 5471.7
23-Jun-1999, 5436.72
24-Jun-1999, 5412.37
25-Jun-1999, 5318.89
28-Jun-1999, 5319.88
29-Jun-1999, 5370.01
30-Jun-1999, 5375.42
01-Jul-1999, 5428.34
02-Jul-1999, 5489.88
05-Jul-1999, 5533.2
06-Jul-1999, 5632.18
07-Jul-1999, 5606.71
08-Jul-1999, 5601.87
09-Jul-1999, 5598.51
12-Jul-1999, 5662.07
13-Jul-1999, 5646.34
14-Jul-1999, 5579.49
15-Jul-1999, 5608.38
16-Jul-1999, 5644.85
19-Jul-1999, 5632.99
20-Jul-1999, 5621.06
21-Jul-1999, 5461.94
22-Jul-1999, 5417.11
23-Jul-1999, 5349.04
26-Jul-1999, 5318.26
27-Jul-1999, 5196.71
28-Jul-1999, 5267.54
29-Jul-1999, 5235.66
30-Jul-1999, 5050.55
02-Aug-1999, 5088.65
03-Aug-1999, 5105.01
04-Aug-1999, 5097.69
05-Aug-1999, 5094.48
06-Aug-1999, 5013.38
09-Aug-1999, 5001.33
10-Aug-1999, 5089.83
11-Aug-1999, 5013.71
12-Aug-1999, 5073.28
13-Aug-1999, 5111.02
16-Aug-1999, 5241.57
17-Aug-1999, 5256.85
18-Aug-1999, 5272.58
19-Aug-1999, 5213.21
20-Aug-1999, 5200.24
23-Aug-1999, 5267.29
24-Aug-1999, 5328.73
25-Aug-1999, 5321.41
26-Aug-1999, 5433.94
27-Aug-1999, 5368.19
30-Aug-1999, 5414.42
31-Aug-1999, 5346.83
01-Sep-1999, 5286.58
02-Sep-1999, 5337.62
03-Sep-1999, 5202.54
06-Sep-1999, 5343.7
07-Sep-1999, 5397.48
08-Sep-1999, 5387.43
09-Sep-1999, 5397.45
10-Sep-1999, 5438.64
13-Sep-1999, 5489.6
14-Sep-1999, 5457.27
15-Sep-1999, 5385.42
16-Sep-1999, 5356.43
17-Sep-1999, 5331.52
20-Sep-1999, 5327.84
21-Sep-1999, 5378.91
22-Sep-1999, 5236.53
23-Sep-1999, 5256.43
24-Sep-1999, 5220.96
27-Sep-1999, 5207.66
28-Sep-1999, 5254.51
29-Sep-1999, 5157.17
30-Sep-1999, 5127.11
01-Oct-1999, 5166.57
04-Oct-1999, 5134.97
05-Oct-1999, 5245.83
06-Oct-1999, 5275.56
07-Oct-1999, 5395.32
08-Oct-1999, 5409.44
11-Oct-1999, 5453.08
12-Oct-1999, 5409.24
13-Oct-1999, 5315.57
14-Oct-1999, 5270.53
15-Oct-1999, 5211.66
18-Oct-1999, 5160.8
19-Oct-1999, 5172.37
20-Oct-1999, 5291.07
21-Oct-1999, 5290.19
22-Oct-1999, 5272.62
25-Oct-1999, 5356.7
26-Oct-1999, 5306.71
27-Oct-1999, 5356.71
28-Oct-1999, 5360.58
29-Oct-1999, 5503.19
01-Nov-1999, 5518.74
02-Nov-1999, 5524.42
03-Nov-1999, 5532.06
04-Nov-1999, 5568.92
05-Nov-1999, 5639.88
08-Nov-1999, 5628.74
09-Nov-1999, 5654.33
10-Nov-1999, 5685.5
11-Nov-1999, 5714.48
12-Nov-1999, 5789.5
15-Nov-1999, 5792.45
16-Nov-1999, 5849.56
17-Nov-1999, 5912.4
18-Nov-1999, 5870.67
19-Nov-1999, 5955.76
22-Nov-1999, 5951.7
23-Nov-1999, 5822.95
24-Nov-1999, 5815.09
25-Nov-1999, 5812.81
26-Nov-1999, 5964.97
29-Nov-1999, 5953.78
30-Nov-1999, 5875.49
01-Dec-1999, 5891.27
02-Dec-1999, 5933
03-Dec-1999, 5942.09
06-Dec-1999, 6126.72
07-Dec-1999, 6141.69
08-Dec-1999, 6135.27
09-Dec-1999, 6100.73
10-Dec-1999, 6121.68
13-Dec-1999, 6106.21
14-Dec-1999, 6129.31
15-Dec-1999, 6191.76
16-Dec-1999, 6228.93
17-Dec-1999, 6342.92
20-Dec-1999, 6358.48
21-Dec-1999, 6372.79
22-Dec-1999, 6431.51
23-Dec-1999, 6503.67
27-Dec-1999, 6784.37
28-Dec-1999, 6839.03
29-Dec-1999, 6845.37
30-Dec-1999, 6858.4
03-Jan-2000, 6961.72
04-Jan-2000, 6747.24
05-Jan-2000, 6585.85
06-Jan-2000, 6501.45
07-Jan-2000, 6489.94
10-Jan-2000, 6785.47
11-Jan-2000, 6926.04
12-Jan-2000, 6878.92
13-Jan-2000, 6913.13
14-Jan-2000, 6960.29
17-Jan-2000, 7177.48
18-Jan-2000, 7262.21
19-Jan-2000, 7065.31
20-Jan-2000, 7095.98
21-Jan-2000, 7103.7
24-Jan-2000, 6987.59
25-Jan-2000, 6928.08
26-Jan-2000, 6838.05
27-Jan-2000, 6983.42
28-Jan-2000, 7128.01
31-Jan-2000, 7054.24
01-Feb-2000, 6841.12
02-Feb-2000, 7063.57
03-Feb-2000, 7175.87
04-Feb-2000, 7355.69
07-Feb-2000, 7450.79
08-Feb-2000, 7295.61
09-Feb-2000, 7566.68
10-Feb-2000, 7617.07
11-Feb-2000, 7724.36
14-Feb-2000, 7569.01
15-Feb-2000, 7636.41
16-Feb-2000, 7401.26
17-Feb-2000, 7478.32
18-Feb-2000, 7584.39
21-Feb-2000, 7568.34
22-Feb-2000, 7580.38
23-Feb-2000, 7619.83
24-Feb-2000, 7696.92
25-Feb-2000, 7668.7
28-Feb-2000, 7732.9
29-Feb-2000, 7590.9
01-Mar-2000, 7645.3
02-Mar-2000, 7720.9
03-Mar-2000, 7952.28
06-Mar-2000, 7960.09
07-Mar-2000, 7971.23
08-Mar-2000, 8069.98
09-Mar-2000, 7984.21
10-Mar-2000, 7952.51
13-Mar-2000, 7977.06
14-Mar-2000, 7695.79
15-Mar-2000, 7633.2
16-Mar-2000, 7416.64
17-Mar-2000, 7594.99
20-Mar-2000, 7716.24
21-Mar-2000, 7865.48
22-Mar-2000, 7827.56
23-Mar-2000, 7803.69
24-Mar-2000, 7706.5
27-Mar-2000, 7932.71
28-Mar-2000, 7891.15
29-Mar-2000, 7930.82
30-Mar-2000, 7834.56
31-Mar-2000, 7649.88
03-Apr-2000, 7599.78
04-Apr-2000, 7431.42
05-Apr-2000, 7502.09
06-Apr-2000, 7345.01
07-Apr-2000, 7470.39
10-Apr-2000, 7534.91
11-Apr-2000, 7513.12
12-Apr-2000, 7438.26
13-Apr-2000, 7421.06
14-Apr-2000, 7440.05
17-Apr-2000, 7201.66
18-Apr-2000, 7186.18
19-Apr-2000, 7204.33
20-Apr-2000, 7216.22
25-Apr-2000, 7164.15
26-Apr-2000, 7293.1
27-Apr-2000, 7386.61
28-Apr-2000, 7223.27
02-May-2000, 7407.53
03-May-2000, 7547.91
04-May-2000, 7388.68
05-May-2000, 7391.62
08-May-2000, 7532.97
09-May-2000, 7407.89
10-May-2000, 7273.56
11-May-2000, 7111.28
12-May-2000, 7269.87
15-May-2000, 7266.08
16-May-2000, 7203.58
17-May-2000, 7370.18
18-May-2000, 7214.5
19-May-2000, 7182.46
